CATEGORY,CALL GROUPS,final_case_type,CASE DESC,occ_date,x_coordinate,y_coordinate,census_tract
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7644054,717377,7201
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7644487,685933,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7644995,694241,3402
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7645228,684152,10600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7645396,684567,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7648244,682679,1101
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7648352,682754,1101
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7654188,674709,902
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7655438,683536,2000
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7664240,698478,7400
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7664867,669350,501
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7665163,674335,702
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7669898,694780,7700
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7674909,683582,8100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7679786,674323,9000
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7683622,666865,8901
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7685627,677152,9202
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7686521,676433,9202
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/27/16,7687454,682583,9301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/28/16,7625834,713767,4101
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/28/16,7636371,708642,3901
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/28/16,7645219,685967,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/28/16,7649831,678069,1102
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/28/16,7652109,669446,200
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/28/16,7652180,685229,2100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/28/16,7654021,671053,301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/28/16,7662573,667393,402
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/28/16,7663670,665621,8700
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/28/16,7668801,686316,1701
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/28/16,7674548,680233,8201
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/28/16,7683189,675875,9000
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/28/16,7683208,674190,9000
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/28/16,7683679,672246,9102
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/28/16,7689360,682875,9301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/28/16,7693207,678702,9702
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/29/16,7628706,665545,6601
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/29/16,7643328,682062,10600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/29/16,7644083,684401,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/29/16,7650041,683175,2100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/29/16,7650970,670512,200
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/29/16,7650989,688062,2402
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/29/16,7653985,672102,902
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/29/16,7663412,695465,7500
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/29/16,7675157,669716,8500
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/29/16,7677303,696046,7900
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/29/16,7688126,681733,9701
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/29/16,7690117,679588,9701
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/29/16,7690446,672511,9102
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/30/16,7640997,686051,4900
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/30/16,7644097,685609,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/30/16,7644284,686073,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/30/16,7644567,715763,7201
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/30/16,7645672,683709,10600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/30/16,7650512,672204,1000
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/30/16,7655529,681529,1301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/30/16,7671696,666737,602
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/30/16,7673329,695817,7800
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/30/16,7674490,683250,8201
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/30/16,7683622,666865,8901
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,11/30/16,7689547,693020,9501
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,11/1/16,7655589,699509,3602
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,11/3/16,7644358,685609,5100
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,11/4/16,7648627,697828,3301
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,11/5/16,7680677,676590,9201
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,11/8/16,7671336,684804,1702
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,11/11/16,7645053,684388,5100
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,11/12/16,7680836,681893,9201
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,11/14/16,7636313,708494,3901
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,11/17/16,7679728,676467,8202
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,11/20/16,7635857,707814,3901
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,11/21/16,7659596,688630,2702
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,11/23/16,7686521,676433,9202
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,11/26/16,7647864,708283,7202
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,11/29/16,7665324,698354,7400
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/1/16,7643679,679060,5700
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/1/16,7643772,678593,5700
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/1/16,7673624,670265,601
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/1/16,7690720,692690,9501
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/2/16,7669106,682360,1701
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/2/16,7692539,671910,9102
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/3/16,7645748,684552,5100
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/3/16,7647836,695097,3402
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/4/16,7644834,686438,5100
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/4/16,7646542,697738,3401
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/4/16,7654395,700106,3602
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/5/16,7644414,683727,10600
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/5/16,7671695,669291,601
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/6/16,7627921,707166,4102
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/6/16,7642429,681448,5600
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/6/16,7648009,689180,2303
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/7/16,7644356,685088,5100
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/8/16,7641509,683104,5200
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/8/16,7644357,684829,5100
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/8/16,7650006,696312,3301
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/10/16,7655739,688332,2502
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/10/16,7675138,681900,8202
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/10/16,7679989,686230,9302
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/11/16,7661847,672463,802
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/11/16,7670888,686252,1702
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/11/16,7673737,667092,601
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/11/16,7691639,676486,9702
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/12/16,7690172,692586,9501
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/13/16,7639765,688799,4900
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/14/16,7628049,671791,6801
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/14/16,7632499,704645,4002
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/14/16,7648478,684041,2100
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/15/16,7633735,659872,6502
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/15/16,7643931,710471,7202
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/16/16,7629017,710224,4102
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/16/16,7678488,669866,8500
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/18/16,7678089,674077,8400
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/18/16,7679739,682046,8202
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/19/16,7623163,710159,4200
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/20/16,7645048,678157,5700
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/20/16,7664764,669464,501
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/20/16,7669700,699914,7300
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/21/16,7624043,710854,4200
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/21/16,7643852,686359,5100
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/21/16,7647348,680738,1101
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/21/16,7656680,680045,1301
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/23/16,7641341,688469,5000
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/24/16,7687479,682874,9301
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/25/16,7626818,712409,4101
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/25/16,7670917,680318,1602
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/26/16,7644357,684829,5100
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/27/16,7645748,684552,5100
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/27/16,7673487,703064,7300
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/28/16,7643510,679052,5700
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",11/28/16,7658063,677367,1400
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/1/16,7649772,686973,2402
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/1/16,7657466,667960,301
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/1/16,7667002,698147,7600
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/1/16,7668712,663739,8600
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/1/16,7683963,694604,9502
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/2/16,7647271,687335,
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/3/16,7644284,686073,5100
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/3/16,7644875,684308,5100
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/3/16,7655765,680061,1301
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/3/16,7685253,681983,9202
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/4/16,7642248,683975,5200
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/4/16,7644487,685933,5100
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/4/16,7645228,684152,10600
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/4/16,7685895,676435,9202
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/5/16,7641044,684074,5200
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/5/16,7668665,663910,8600
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/6/16,7634409,704507,4002
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/8/16,7624780,709078,4200
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/8/16,7642274,679263,5600
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/10/16,7645574,684396,5100
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/11/16,7645657,699247,3702
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/12/16,7690581,676386,9702
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/14/16,7644481,687089,5100
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/14/16,7670632,667338,602
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/15/16,7644351,683074,10600
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/16/16,7642502,687831,5000
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,11/17/16,7650320,687621,2402
